Date,Date,fear_greed,fg_ma7,fg_ma14,fg_change,fg_change7,fg_extreme_fear,fg_extreme_greed
376,2011-07-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
377,2011-07-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
378,2011-08-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
379,2011-08-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
380,2011-08-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
381,2011-08-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
382,2011-08-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
383,2011-08-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
384,2011-08-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
385,2011-08-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
386,2011-08-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
387,2011-08-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
388,2011-08-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
389,2011-08-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
390,2011-08-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
391,2011-08-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
392,2011-08-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
393,2011-08-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
394,2011-08-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
395,2011-08-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
396,2011-08-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
397,2011-08-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
398,2011-08-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
399,2011-08-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
400,2011-08-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
401,2011-08-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
402,2011-08-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
403,2011-08-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
404,2011-08-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
405,2011-08-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
406,2011-08-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
407,2011-08-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
408,2011-08-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
409,2011-09-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
410,2011-09-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
411,2011-09-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
412,2011-09-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
413,2011-09-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
414,2011-09-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
415,2011-09-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
416,2011-09-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
417,2011-09-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
418,2011-09-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
419,2011-09-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
420,2011-09-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
421,2011-09-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
422,2011-09-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
423,2011-09-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
424,2011-09-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
425,2011-09-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
426,2011-09-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
427,2011-09-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
428,2011-09-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
429,2011-09-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
430,2011-09-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
431,2011-09-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
432,2011-09-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
433,2011-09-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
434,2011-09-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
435,2011-09-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
436,2011-09-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
437,2011-09-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
438,2011-09-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
439,2011-10-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
440,2011-10-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
441,2011-10-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
442,2011-10-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
443,2011-10-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
444,2011-10-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
445,2011-10-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
446,2011-10-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
447,2011-10-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
448,2011-10-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
449,2011-10-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
450,2011-10-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
451,2011-10-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
452,2011-10-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
453,2011-10-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
454,2011-10-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
455,2011-10-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
456,2011-10-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
457,2011-10-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
458,2011-10-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
459,2011-10-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
460,2011-10-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
461,2011-10-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
462,2011-10-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
463,2011-10-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
464,2011-10-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
465,2011-10-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
466,2011-10-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
467,2011-10-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
468,2011-10-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
469,2011-10-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
470,2011-11-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
471,2011-11-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
472,2011-11-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
473,2011-11-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
474,2011-11-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
475,2011-11-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
476,2011-11-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
477,2011-11-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
478,2011-11-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
479,2011-11-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
480,2011-11-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
481,2011-11-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
482,2011-11-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
483,2011-11-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
484,2011-11-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
485,2011-11-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
486,2011-11-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
487,2011-11-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
488,2011-11-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
489,2011-11-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
490,2011-11-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
491,2011-11-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
492,2011-11-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
493,2011-11-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
494,2011-11-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
495,2011-11-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
496,2011-11-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
497,2011-11-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
498,2011-11-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
499,2011-11-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
500,2011-12-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
501,2011-12-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
502,2011-12-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
503,2011-12-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
504,2011-12-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
505,2011-12-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
506,2011-12-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
507,2011-12-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
508,2011-12-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
509,2011-12-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
510,2011-12-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
511,2011-12-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
512,2011-12-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
513,2011-12-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
514,2011-12-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
515,2011-12-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
516,2011-12-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
517,2011-12-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
518,2011-12-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
519,2011-12-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
520,2011-12-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
521,2011-12-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
522,2011-12-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
523,2011-12-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
524,2011-12-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
525,2011-12-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
526,2011-12-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
527,2011-12-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
528,2011-12-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
529,2011-12-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
530,2011-12-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
531,2012-01-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
532,2012-01-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
533,2012-01-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
534,2012-01-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
535,2012-01-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
536,2012-01-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
537,2012-01-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
538,2012-01-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
539,2012-01-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
540,2012-01-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
541,2012-01-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
542,2012-01-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
543,2012-01-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
544,2012-01-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
545,2012-01-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
546,2012-01-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
547,2012-01-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
548,2012-01-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
549,2012-01-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
550,2012-01-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
551,2012-01-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
552,2012-01-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
553,2012-01-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
554,2012-01-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
555,2012-01-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
556,2012-01-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
557,2012-01-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
558,2012-01-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
559,2012-01-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
560,2012-01-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
561,2012-01-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
562,2012-02-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
563,2012-02-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
564,2012-02-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
565,2012-02-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
566,2012-02-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
567,2012-02-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
568,2012-02-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
569,2012-02-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
570,2012-02-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
571,2012-02-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
572,2012-02-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
573,2012-02-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
574,2012-02-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
575,2012-02-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
576,2012-02-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
577,2012-02-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
578,2012-02-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
579,2012-02-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
580,2012-02-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
581,2012-02-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
582,2012-02-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
583,2012-02-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
584,2012-02-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
585,2012-02-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
586,2012-02-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
587,2012-02-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
588,2012-02-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
589,2012-02-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
590,2012-02-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
591,2012-03-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
592,2012-03-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
593,2012-03-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
594,2012-03-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
595,2012-03-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
596,2012-03-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
597,2012-03-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
598,2012-03-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
599,2012-03-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
600,2012-03-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
601,2012-03-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
602,2012-03-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
603,2012-03-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
604,2012-03-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
605,2012-03-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
606,2012-03-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
607,2012-03-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
608,2012-03-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
609,2012-03-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
610,2012-03-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
611,2012-03-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
612,2012-03-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
613,2012-03-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
614,2012-03-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
615,2012-03-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
616,2012-03-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
617,2012-03-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
618,2012-03-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
619,2012-03-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
620,2012-03-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
621,2012-03-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
622,2012-04-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
623,2012-04-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
624,2012-04-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
625,2012-04-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
626,2012-04-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
627,2012-04-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
628,2012-04-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
629,2012-04-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
630,2012-04-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
631,2012-04-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
632,2012-04-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
633,2012-04-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
634,2012-04-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
635,2012-04-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
636,2012-04-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
637,2012-04-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
638,2012-04-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
639,2012-04-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
640,2012-04-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
641,2012-04-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
642,2012-04-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
643,2012-04-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
644,2012-04-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
645,2012-04-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
646,2012-04-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
647,2012-04-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
648,2012-04-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
649,2012-04-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
650,2012-04-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
651,2012-04-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
652,2012-05-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
653,2012-05-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
654,2012-05-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
655,2012-05-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
656,2012-05-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
657,2012-05-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
658,2012-05-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
659,2012-05-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
660,2012-05-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
661,2012-05-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
662,2012-05-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
663,2012-05-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
664,2012-05-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
665,2012-05-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
666,2012-05-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
667,2012-05-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
668,2012-05-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
669,2012-05-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
670,2012-05-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
671,2012-05-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
672,2012-05-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
673,2012-05-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
674,2012-05-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
675,2012-05-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
676,2012-05-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
677,2012-05-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
678,2012-05-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
679,2012-05-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
680,2012-05-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
681,2012-05-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
682,2012-05-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
683,2012-06-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
684,2012-06-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
685,2012-06-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
686,2012-06-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
687,2012-06-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
688,2012-06-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
689,2012-06-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
690,2012-06-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
691,2012-06-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
692,2012-06-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
693,2012-06-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
694,2012-06-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
695,2012-06-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
696,2012-06-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
697,2012-06-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
698,2012-06-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
699,2012-06-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
700,2012-06-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
701,2012-06-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
702,2012-06-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
703,2012-06-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
704,2012-06-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
705,2012-06-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
706,2012-06-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
707,2012-06-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
708,2012-06-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
709,2012-06-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
710,2012-06-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
711,2012-06-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
712,2012-06-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
713,2012-07-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
714,2012-07-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
715,2012-07-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
716,2012-07-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
717,2012-07-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
718,2012-07-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
719,2012-07-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
720,2012-07-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
721,2012-07-09,50.0,50.0,50.0,50.0,50.0,50.0,50.0
722,2012-07-10,50.0,50.0,50.0,50.0,50.0,50.0,50.0
723,2012-07-11,50.0,50.0,50.0,50.0,50.0,50.0,50.0
724,2012-07-12,50.0,50.0,50.0,50.0,50.0,50.0,50.0
725,2012-07-13,50.0,50.0,50.0,50.0,50.0,50.0,50.0
726,2012-07-14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
727,2012-07-15,50.0,50.0,50.0,50.0,50.0,50.0,50.0
728,2012-07-16,50.0,50.0,50.0,50.0,50.0,50.0,50.0
729,2012-07-17,50.0,50.0,50.0,50.0,50.0,50.0,50.0
730,2012-07-18,50.0,50.0,50.0,50.0,50.0,50.0,50.0
731,2012-07-19,50.0,50.0,50.0,50.0,50.0,50.0,50.0
732,2012-07-20,50.0,50.0,50.0,50.0,50.0,50.0,50.0
733,2012-07-21,50.0,50.0,50.0,50.0,50.0,50.0,50.0
734,2012-07-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0
735,2012-07-23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
736,2012-07-24,50.0,50.0,50.0,50.0,50.0,50.0,50.0
737,2012-07-25,50.0,50.0,50.0,50.0,50.0,50.0,50.0
738,2012-07-26,50.0,50.0,50.0,50.0,50.0,50.0,50.0
739,2012-07-27,50.0,50.0,50.0,50.0,50.0,50.0,50.0
740,2012-07-28,50.0,50.0,50.0,50.0,50.0,50.0,50.0
741,2012-07-29,50.0,50.0,50.0,50.0,50.0,50.0,50.0
742,2012-07-30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
743,2012-07-31,50.0,50.0,50.0,50.0,50.0,50.0,50.0
744,2012-08-01,50.0,50.0,50.0,50.0,50.0,50.0,50.0
745,2012-08-02,50.0,50.0,50.0,50.0,50.0,50.0,50.0
746,2012-08-03,50.0,50.0,50.0,50.0,50.0,50.0,50.0
747,2012-08-04,50.0,50.0,50.0,50.0,50.0,50.0,50.0
748,2012-08-05,50.0,50.0,50.0,50.0,50.0,50.0,50.0
749,2012-08-06,50.0,50.0,50.0,50.0,50.0,50.0,50.0
750,2012-08-07,50.0,50.0,50.0,50.0,50.0,50.0,50.0
751,2012-08-08,50.0,50.0,50.0,50.0,50.0,50.0,50.0
